"Guid","AccountNumber","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CPQ_Only_Demo__c","Calculate_Tax__c","Contracting_Automation__c","CurrencyIsoCode","Description","Fax","Industry","IsCustomerPortal","IsPartner","Jigsaw","Name","NumberOfEmployees","Ownership","ParentId","Phone","Rating","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","Segment__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","Sic","SicDesc","Site","TickerSymbol","Type","Website"
b8d8195a-0bbf-41b3-bdee-e8a187a74154,"#N/A","#N/A","#N/A",Indianapolis,USA,"#N/A","#N/A","#N/A",47877,Indiana,4885 Dewy Pine Chase,false,false,Manual,USD,"#N/A","#N/A",Food & Beverage,false,false,"#N/A",Spade and Archer,"#N/A","#N/A","#N/A",(574) 049-1591,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Indianapolis,USA,"#N/A","#N/A","#N/A",47877,Indiana,4885 Dewy Pine Chase,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
b8f682e5-2b0f-4c6d-8214-371b82f132bc,34534535,"#N/A","#N/A",Carmel,US,"#N/A","#N/A","#N/A",46074,Indiana,1007 3rd Ave SW,false,false,Manual,USD,"#N/A","#N/A",Communications,false,false,"#N/A",COMM-WORKS HOLDINGS LLC,"#N/A","#N/A","#N/A","#N/A","#N/A",true,true,Add-on,Always,false,true,"#N/A",Contract Based,Uplift,No,"#N/A",Carmel,US,"#N/A","#N/A","#N/A",46074,Indiana,1007 3rd Ave SW,"#N/A","#N/A","#N/A","#N/A",Integrator,"#N/A"
b9050c42-b776-4581-83de-17424151365b,"#N/A","#N/A","#N/A",Kingston,USA,"#N/A","#N/A","#N/A",18704,PA,25 James Street,false,false,Manual,USD,Barsetta is a world leader in global container shipping and a company that prides itself on offering global service with local knowledge.,(570) 285-8550,Transportation,false,false,"#N/A",Barsetta Properties,75,"#N/A","#N/A",(570) 285-7690,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Kingston,USA,"#N/A","#N/A","#N/A",18704,PA,125 John Street,"#N/A","#N/A","#N/A","#N/A",Prospect,www.barsetta.com
b96bf757-0859-4f97-a664-6983e6b48c8c,"#N/A","#N/A","#N/A",Tigard,United States,"#N/A","#N/A","#N/A",97223,OR,12375 Southwest Hall Boulevard,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",School District,60,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Tigard,United States,"#N/A","#N/A","#N/A",97223,OR,12375 Southwest Hall Boulevard,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
b9a0b862-c6df-4549-ad13-4e041c011d83,AnyAccountNumber123,"#N/A","#N/A",San Francisco,United States,"#N/A","#N/A","#N/A",94105,CA,50 Fremont Street,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",CreateAnAccount,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
ba1da5f5-e922-40ab-8d1e-722e354b6958,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Melrose Inc,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
ba232e89-31f9-4220-a8ff-5df0b681e7a3,16,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Dallas Cowboys,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
ba253475-ebc6-421c-b8c8-924bfe63ae78,"#N/A","#N/A","#N/A",Wilmington,USA,"#N/A","#N/A","#N/A",19975,Delaware,1207 Little Moor,false,false,Opportunity Close,USD,"#N/A","#N/A",Banking,false,false,"#N/A",Zevo Toys,"#N/A","#N/A","#N/A",(302) 829-9286,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Wilmington,USA,"#N/A","#N/A","#N/A",19975,Delaware,1207 Little Moor,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
baa373aa-c91f-4a08-8a82-7588f0120fd3,312475,"#N/A",1.0E9,Chicago,USA,"#N/A","#N/A","#N/A",60654,IL,111 W Illinois St,true,false,Opportunity Close,USD,"#N/A","#N/A",Technology,true,false,"#N/A",Shelby Company Ltd.,350,"#N/A","#N/A",(312) 288-3600,"#N/A",true,true,Add-on,Always,false,true,"#N/A",Contract Based,Uplift,No,"#N/A",Chicago,USA,"#N/A","#N/A","#N/A",60654,IL,111 W Illinois St,"#N/A","#N/A","#N/A","#N/A",Customer,salesforce.com
bb1127d4-1978-46c5-b492-edc95b76a429,123456,"#N/A","#N/A",Schaumburg,USA,"#N/A","#N/A","#N/A",60173,IL,202 Lakeland Ct,false,true,Manual,USD,"#N/A","#N/A",Professional Services,true,false,"#N/A",Maze Technology,200,"#N/A","#N/A",555-555-5555,"#N/A",false,false,"#N/A",Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A",Schaumburg,USA,"#N/A","#N/A","#N/A",60173,IL,202 Lakeland Ct,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
bb18489f-49d8-472a-bd4b-7c38e8f6ca08,12348,"#N/A","#N/A",München,Germany,"#N/A","#N/A","#N/A",80333,"#N/A",Luisenstraße 10,false,false,Opportunity Close,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Controversial Music Group,"#N/A","#N/A","#N/A",+49 (0)89 - 12345,"#N/A",false,false,Add-on,Prompt,false,true,"#N/A",Contract Based,"#N/A",No,"#N/A",München,Germany,"#N/A","#N/A","#N/A",80333,"#N/A",Luisenstraße 10,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
bc09d89f-e34d-4fbc-bfb9-c50f7ae951e2,0001000100010001,"#N/A","#N/A",Palo Alto,United States,"#N/A","#N/A","#N/A",94304,CA,5230 Newell Road,false,false,Manual,USD,"#N/A","#N/A",Professional Services,false,false,"#N/A",Pied Piper,350,"#N/A","#N/A",415-415-4115,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Palo Alto,United States,"#N/A","#N/A","#N/A",94304,CA,5230 Newell Road,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
bc506c22-e690-4f5f-952c-1b41ff8ff57c,"#N/A","#N/A","#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60602,IL,11 East Madison Street,false,false,Manual,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Cyberdyne Systems,350,"#N/A","#N/A",312-257-9000,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60602,IL,11 East Madison Street,"#N/A","#N/A","#N/A","#N/A",Customer,www.cyberdynesystems.com
bd5a3965-49d0-4bdd-af9d-d00b98c4d57b,"#N/A","#N/A","#N/A",Woodcliff Lake,USA,"#N/A","#N/A","#N/A",07677,NJ,470 Chestnut Ridge Road,false,false,Manual,USD,"#N/A","#N/A",Construction,false,false,"#N/A",Kiewit Infrastructure East Co.,"#N/A","#N/A","#N/A",(201) 571-2500,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Woodcliff Lake,USA,"#N/A","#N/A","#N/A",07677,NJ,470 Chestnut Ridge Road,"#N/A","#N/A","#N/A","#N/A",Customer,www.kiewit.com
bdb374c1-287e-4ac2-8f10-0ea585fdddc5,"#N/A","#N/A","#N/A",Dover,USA,"#N/A","#N/A","#N/A",19778,Delaware,1890 Silver Bluff Ramp,false,false,Manual,USD,"#N/A","#N/A",Energy,false,false,"#N/A",Vandelay Industries,"#N/A","#N/A","#N/A",(302) 361-3606,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Dover,USA,"#N/A","#N/A","#N/A",19778,Delaware,1890 Silver Bluff Ramp,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
bde3d567-294d-4db2-8519-73fb49363257,1122334455,"#N/A","#N/A","#N/A",United States,"#N/A","#N/A","#N/A",96789,HI,Akamainui Street,false,false,Opportunity Close,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Akami,5000,"#N/A","#N/A",4155551212,"#N/A",false,false,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,https://www.akamai.com
be6a76fa-a505-4896-8fde-76955439596e,6,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",MF Demo 3,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
be73fa99-028f-431c-adc6-85f2aaab2d34,12345,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Opportunity Close,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Turfkönig,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
be8bceb2-1bef-4574-9764-c088287083d0,"#N/A","#N/A",1.0E8,New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,false,false,Manual,USD,"#N/A",(212) 555-5555,Manufacturing,false,false,"#N/A",Acme,680,"#N/A","#N/A",(212) 555-5555,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
bf4356cd-b7bb-4a8d-9674-5a2701a842d2,34534536,"#N/A","#N/A",Apex,United States,"#N/A","#N/A","#N/A",27502,NC,311 Cameron Glen Drive,false,false,Opportunity Close,USD,"#N/A",(919) 555-2222,"#N/A",false,false,"#N/A","Great Dancing, Inc.","#N/A","#N/A","#N/A",(919) 555-1111,"#N/A",true,true,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A",Raleigh,United States,"#N/A","#N/A","#N/A",27614,NC,10600 Hanarry Court,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
bf5f8b2d-963b-4243-98a7-5ec6be920b78,"#N/A","#N/A","#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60612,IL,1901 West Madison Street,false,false,Manual,USD,"Blackhawk Solutions is a manufacturer of cloud computing systems. They are best known for their video terminal line introduced in the 1980s, which competed with the market leading Digital. Current products include thin client hardware and software as well as desktop virtualization solutions. Other products include cloud software-supporting desktop computers, laptops, and mobile devices.","#N/A",Technology,false,false,"#N/A",Blackhawk Solutions,350,"#N/A","#N/A",1-312-555-9999,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60612,IL,1901 West Madison Street,"#N/A","#N/A","#N/A","#N/A",Customer,https://www.nhl.com/blackhawks
bf683ead-7596-4c96-8d0f-d9812c5e3e76,123456789,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Flanagan's Irish Pub,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
bf6a2108-a1df-47ca-9e66-6f6b72015cec,8675309,"#N/A",1.0E9,San Francisco,United States,"#N/A","#N/A","#N/A",94105,CA,50 Fremont St,false,false,Manual,USD,Global Cloud Technology and services provider HQ in San Francisco,"#N/A",Technology,false,false,"#N/A",MegaCloud Technologies,10000,"#N/A","#N/A",415-867-5309,"#N/A",false,false,Add-on,Prompt,false,true,"#N/A",Contract Based,"#N/A",No,"#N/A",San Francisco,United States,"#N/A","#N/A","#N/A",94105,CA,50 Fremont St,"#N/A","#N/A",www.mctech.com,"#N/A",Prospect,MCTech.com
bf6c1aaa-1aad-44e9-b77b-858710964d83,"#N/A","#N/A","#N/A",Highland Park,United States,"#N/A","#N/A","#N/A",60035,Illinois,123 Main St,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Kramerica,"#N/A","#N/A","#N/A",(212) 555-5555,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
bfc54a64-691e-4601-9bf5-9ece298e7602,8675309,"#N/A",2.0E9,Santa Clara,USA,"#N/A","#N/A","#N/A",95054,CA,5470 Great America Parkway,false,false,Opportunity Close,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Hortonworks,5000,"#N/A","#N/A",4155551212,"#N/A",true,true,"#N/A",Always,false,true,"#N/A",Contract Based,Same,No,"#N/A",Santa Clara,USA,"#N/A","#N/A","#N/A",95054,CA,5470 Great America Parkway,"#N/A","#N/A","#N/A","#N/A",Prospect,https://hortonworks.com
c01fd9e4-5b12-4fdd-bf9e-dea41eec3aa8,4545454,"#N/A",8.6E9,Omaha,USA,"#N/A","#N/A","#N/A",68131,NE,3555 Farnam St.,true,false,Opportunity Close,USD,"What began with two brothers and a dream has grown — 130 years later — into one of the largest construction companies in North America, with a growing presence in Australia. Throughout Kiewit’s history, we have built roads that connect the world, dug canals to carry water to thirsty lands and bored tunnels through mountains. We build. We mine. We shape the landscape and create energy solutions. And we do it all with integrity, never compromising our ethics.","#N/A",Construction,true,false,"#N/A",Kiewit,1000,"#N/A","#N/A",(402) 342-2052,"#N/A",true,true,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Omaha,USA,"#N/A","#N/A","#N/A",68131,NE,3555 Farnam St.,"#N/A","#N/A",Omaha,"#N/A",Customer,www.kiewit.com
c06c5352-eca5-458d-ba36-1c7f0ca60495,"#N/A","#N/A","#N/A",Parker,USA,"#N/A","#N/A","#N/A",80134,CO,11111 S Parker Rd,false,false,Manual,USD,"#N/A","#N/A",Construction,false,false,"#N/A",Home Depot - Parker,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Parker,USA,"#N/A","#N/A","#N/A",80134,CO,11111 S Parker Rd,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
c08b7a79-fc23-4744-8b2e-c8f3f560e5fd,MAR1234,"#N/A","#N/A",Bethesda,USA,"#N/A","#N/A","#N/A",20817,MD,10400 Fernwood Rd,false,false,Manual,USD,"#N/A","#N/A",Passenger Travel & Leisure,true,false,"#N/A",Marriott,177000,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Always,false,true,"#N/A",Contract Based,Same,No,"#N/A",Bethesda,USA,"#N/A","#N/A","#N/A",20817,MD,10400 Fernwood Rd,"#N/A","#N/A",Bethesda,"#N/A",Prospect,www.marriott.com
c08f360b-f81d-4617-8dee-53cc83f356f5,650576,"#N/A",2.5E8,Palo Alto,United States,"#N/A","#N/A","#N/A",94301,CA,101 Lytton Avenue,false,false,Opportunity Close,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Pied Piper,260,"#N/A","#N/A",650-555-1212,"#N/A",true,true,Add-on,Always,false,true,"#N/A",Contract Based,Same,No,"#N/A",Palo Alto,United States,"#N/A","#N/A","#N/A",94301,CA,101 Lytton Avenue,"#N/A","#N/A","#N/A","#N/A",Customer,www.piedpiper.com
c0acc40b-4c7a-4871-a6c3-22e1bb464725,"#N/A","#N/A","#N/A",Seattle,USA,"#N/A","#N/A","#N/A",98611,Washington,9223 Noble Island Meadow,false,false,Opportunity Close,USD,"#N/A","#N/A",Retail,false,false,"#N/A",Roxxon,"#N/A","#N/A","#N/A",(206) 493-6324,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Seattle,USA,"#N/A","#N/A","#N/A",98611,Washington,9223 Noble Island Meadow,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c0c57d4e-1b35-4df3-90fd-f30f5ca076f5,1122334455,"#N/A",1.0E8,philadelphia,United States,"#N/A","#N/A","#N/A",19146,Pennsylvania,2017 Champions Way,true,false,Manual,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Ellucian,1000,"#N/A","#N/A",856 816 0000,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",philadelphia,United States,"#N/A","#N/A","#N/A",19146,Pennsylvania,2017 Champions Way,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
c0cbfc58-df3e-4cde-ab3c-f0cf24153cdd,"#N/A","#N/A","#N/A",Oklahoma City,USA,"#N/A","#N/A","#N/A",74966,Oklahoma,819 Easy Bank,false,false,Opportunity Close,USD,"#N/A","#N/A",Finance,false,false,"#N/A",Thrift Bank,"#N/A","#N/A","#N/A",(918) 809-6901,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Oklahoma City,USA,"#N/A","#N/A","#N/A",74966,Oklahoma,819 Easy Bank,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c0ff4089-31ed-4856-ae8f-ab56e033931e,"#N/A","#N/A","#N/A",Cleveland,USA,"#N/A","#N/A","#N/A",45725,Ohio,4414 Thunder Lake Road,false,false,Opportunity Close,USD,"#N/A","#N/A",Recreation,false,false,"#N/A",United Fried Chicken,"#N/A","#N/A","#N/A",(440) 913-4494,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Cleveland,USA,"#N/A","#N/A","#N/A",45725,Ohio,4414 Thunder Lake Road,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c11bb3e5-95bf-4cc8-9ffb-19688bc10222,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A","Pence Parties, Inc.","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c18294f8-1daa-4cdf-96fb-4fc70817c85c,14,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",University of Alabama,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c21bbed0-a2d6-4958-ac38-41f37a2e50a0,CD451796,"#N/A",1.39E8,Austin,"#N/A","#N/A","#N/A","#N/A","#N/A",TX,"312 Constitution Place
Austin, TX 78767
USA",false,false,Manual,USD,"Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website.",(512) 757-9000,Electronics,false,false,"#N/A",Edge Communications,1000,Public,"#N/A",(512) 757-6000,Hot,false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","312 Constitution Place
Austin, TX 78767
USA",6576,"#N/A","#N/A",EDGE,Customer - Direct,http://edgecomm.com
c2267b05-4187-4678-9345-8c698faa2368,"#N/A","#N/A","#N/A",Kansas City,USA,"#N/A","#N/A","#N/A",67234,Kansas,2649 Iron Lane,false,false,Opportunity Close,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Spacely Sprockets,"#N/A","#N/A","#N/A",(785) 661-2582,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Kansas City,USA,"#N/A","#N/A","#N/A",67234,Kansas,2649 Iron Lane,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c253772c-c744-428e-a814-230ee6ab62e2,"#N/A","#N/A","#N/A",Provo,USA,"#N/A","#N/A","#N/A",84072,Utah,3629 Hidden Autumn Round,false,false,Opportunity Close,USD,"#N/A","#N/A",Engineering,false,false,"#N/A",Chasers,"#N/A","#N/A","#N/A",(435) 468-9558,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Provo,USA,"#N/A","#N/A","#N/A",84072,Utah,3629 Hidden Autumn Round,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c2cd9f63-b132-4ab5-80bd-b628d770d399,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Sales Cloud Test Account,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c2e99f9c-51ee-4df7-b363-9ef50dc8133f,"#N/A","#N/A","#N/A",Apex,United States,"#N/A","#N/A","#N/A",27502,NC,311 Cameron Glen Drive,false,false,Manual,USD,"#N/A",(919) 555-2222,"#N/A",false,false,"#N/A",Parents Store,"#N/A","#N/A","#N/A",(919) 555-1111,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Raleigh,United States,"#N/A","#N/A","#N/A",27614,NC,10600 Hanarry Court,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c35bc7a9-68e3-46a4-9614-95679e6b7013,"#N/A","#N/A","#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15011,Pennsylvania,937 Silent Rise,false,false,Manual,USD,"#N/A","#N/A",Manufacturing,false,false,"#N/A",QWERTY Logistics,"#N/A","#N/A","#N/A",(267) 733-8335,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15011,Pennsylvania,937 Silent Rise,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c3a49bdf-b72e-4b51-aca0-e4aff883f3c8,"#N/A","#N/A","#N/A",Atlanta,USA,"#N/A","#N/A","#N/A",39920,Georgia,4244 Merry Cloud Crest,false,false,Opportunity Close,USD,"#N/A","#N/A",Manufacturing,false,false,"#N/A",Incom Corporation,"#N/A","#N/A","#N/A",(770) 944-0225,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Atlanta,USA,"#N/A","#N/A","#N/A",39920,Georgia,4244 Merry Cloud Crest,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c3af4ba3-e885-4031-a101-f845da24b33d,899821,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",true,true,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",CAB,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c3e5337c-3daf-4324-8c85-dd3d34607e11,1234567890,"#N/A",1.1E7,Chicago,United States,"#N/A","#N/A","#N/A",60654,IL,111 W Illinois St,false,false,Manual,USD,"#N/A",(312) 123-4568,Technology,false,true,"#N/A",Mr Robot Inc.,200,"#N/A",f44d7b26-663f-4b9e-a621-46429f261bb7,(312) 123-4567,Hot,false,true,Add-on,Always,false,true,"#N/A",Contract Based,Same,No,"#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60654,IL,111 W Illinois St,"#N/A","#N/A",Chicago,"#N/A",Customer,www.mrrobot.com
c42d0b2c-055c-47c0-bf5a-324d4d204a72,"#N/A","#N/A","#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300",false,false,Manual,USD,"Founded in March 1999, salesforce.com (http://www.salesforce.com) builds and delivers customer relationship management (CRM) applications as scalable online services. The salesforce.com product suite - Team Edition, Professional Edition, Enterprise Edition, Wireless Edition and Offline Edition - gives companies of all sizes a complete 360-degree view of the customer. The company's award-winning CRM solutions provide integrated online sales force automation, customer service and support management, and marketing automation applications to help companies meet the complex challenges of global customer communication. Salesforce.com has received considerable recognition in the industry, including Editors' Choice and two Five-Star ratings from PC Magazine, two Deploy Awards from InfoWorld, Red Herring 100, Upside Hot 100, Investor's Choice Award from Enterprise Outlook, Editors' Choice from TMCLabs, Top 10 CRM Implementation from Aberdeen Group, and InfoWorld's 2001 CRM Technology of the Year. Founded in 1999, salesforce.com is headquartered in San Francisco, with offices in Europe and Asia.",(415) 901-7040,Technology,false,false,"#N/A",salesforce.com,"#N/A","#N/A","#N/A",(415) 901-7000,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300","#N/A","#N/A","#N/A","#N/A",Customer,http://www.salesforce.com
